Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP00701,31125,52287,Salaried,58,Married,1,603,0,1.483,152490,1633339,3435551,360,Business,Semi-Urban,Graduate,Male,Private,0
APP00702,132508,43780,Salaried,23,Married,2,585,0,1.5,31742,438946,1854311,24,Personal,Semi-Urban,Graduate,Male,Govt,0
APP00703,219819,0,Business,43,Single,0,625,2,0.135,215290,1071817,550518,240,Business,Semi-Urban,Graduate,Male,Private,1
APP00704,125651,0,Salaried,57,Single,0,648,2,1.5,53028,1430242,2399942,36,Home,Urban,Graduate,Male,Self,0
APP00705,72511,65876,Salaried,57,Married,4,653,3,1.5,377279,1383552,2895362,60,Education,Urban,Undergraduate,Male,Private,0
APP00706,127012,44310,Salaried,30,Married,0,689,1,1.5,82700,1261517,4155726,24,Home,Semi-Urban,Graduate,Female,Private,0
APP00707,39318,0,Self-Employed,30,Single,3,792,3,1.5,274762,172588,4506035,360,Education,Semi-Urban,Graduate,Female,Private,0
APP00708,95987,4987,Self-Employed,39,Married,2,675,2,0.366,73916,805060,342432,120,Education,Rural,Graduate,Female,Private,1
APP00709,78956,45517,Self-Employed,37,Married,0,755,1,0.199,321772,281511,687168,360,Home,Rural,Undergraduate,Female,Self,1
APP00710,35114,0,Salaried,41,Single,0,732,2,1.5,225535,273899,4269986,240,Personal,Urban,Postgraduate,Female,Private,0
APP00711,25637,0,Salaried,34,Single,0,623,0,1.5,85699,1280677,2738565,360,Home,Urban,Graduate,Female,Private,0
APP00712,58634,0,Self-Employed,29,Single,2,731,1,1.5,352240,971255,3881897,84,Home,Semi-Urban,Undergraduate,Male,Private,0
APP00713,113713,0,Salaried,21,Single,2,725,4,1.5,281869,1791222,4495898,120,Education,Urban,Graduate,Female,Govt,0
APP00714,292473,73206,Business,33,Married,2,679,0,0.149,177207,668385,757102,180,Education,Urban,Graduate,Female,Private,1
APP00715,34046,0,Self-Employed,24,Single,3,693,2,1.5,383985,660247,4172816,84,Home,Rural,Graduate,Male,Self,0
APP00716,106787,0,Salaried,21,Single,2,675,0,1.5,75223,1633539,3859891,12,Home,Urban,Graduate,Male,Govt,0
APP00717,51809,8323,Salaried,60,Married,0,592,2,0.218,378922,996698,364716,360,Home,Rural,Graduate,Male,Govt,1
APP00718,98414,67393,Business,52,Married,0,869,2,1.5,182041,49348,3053480,24,Home,Semi-Urban,Postgraduate,Male,Govt,0
APP00719,84469,47223,Salaried,54,Married,3,764,3,1.5,493714,70762,3041477,180,Education,Rural,Graduate,Female,Self,0
APP00720,63368,60832,Salaried,48,Married,0,722,2,1.5,334266,101132,3763169,240,Business,Urban,Postgraduate,Male,Private,0
APP00721,76472,0,Self-Employed,51,Single,0,647,1,1.5,275200,1422055,2720097,240,Home,Urban,Graduate,Male,Private,0
APP00722,101902,0,Salaried,28,Single,2,672,0,1.5,379038,200596,1324182,12,Personal,Semi-Urban,Graduate,Female,Private,1
APP00723,104063,30682,Self-Employed,59,Married,1,586,2,1.033,75958,972388,1933216,180,Home,Urban,Graduate,Male,Self,0
APP00724,108319,70459,Salaried,46,Married,3,717,1,0.988,483794,939167,4904247,360,Education,Urban,Undergraduate,Male,Self,0
APP00725,37487,0,Self-Employed,54,Single,2,706,2,1.5,196418,608677,977832,36,Home,Urban,Graduate,Male,Self,0
APP00726,141193,43263,Salaried,23,Married,0,663,0,0.347,399168,804446,1185750,240,Business,Urban,Postgraduate,Female,Self,1
APP00727,112762,21938,Salaried,32,Married,3,682,3,1.5,231140,538527,4152345,240,Education,Urban,Graduate,Female,Private,0
APP00728,256962,54890,Business,21,Married,0,656,1,0.527,384703,1477838,4562683,360,Personal,Rural,Graduate,Male,Private,0
APP00729,69822,13319,Self-Employed,64,Married,1,640,3,1.5,17521,1591286,3112098,240,Personal,Urban,Graduate,Female,Self,0
APP00730,95856,59432,Salaried,25,Married,1,617,2,1.5,15906,939320,3933086,84,Home,Urban,Graduate,Male,Self,0
APP00731,33727,60772,Salaried,50,Married,0,598,0,1.268,262608,289199,776548,84,Business,Semi-Urban,Graduate,Female,Govt,0
APP00732,110987,6900,Self-Employed,50,Married,1,623,1,1.5,73514,1758109,4523209,36,Home,Rural,Graduate,Female,Govt,0
APP00733,64211,67696,Salaried,37,Married,0,629,3,1.5,248126,1317190,4752372,120,Home,Urban,Undergraduate,Female,Self,0
APP00734,91069,16236,Business,43,Married,1,767,2,1.5,396304,1399717,1849707,36,Home,Urban,Graduate,Male,Private,1
APP00735,80409,64255,Business,35,Married,1,630,1,1.5,309913,700894,4868042,24,Home,Semi-Urban,Postgraduate,Female,Self,0
APP00736,42546,0,Self-Employed,57,Single,2,517,4,1.459,167347,518571,862071,180,Home,Rural,Graduate,Female,Private,0
APP00737,66417,0,Salaried,41,Single,3,703,0,1.5,310910,463513,4443128,36,Personal,Rural,Postgraduate,Male,Govt,1
APP00738,109658,6221,Salaried,34,Married,0,729,1,1.5,395292,1070179,1923225,60,Home,Semi-Urban,Postgraduate,Female,Govt,1
APP00739,77496,25294,Self-Employed,22,Married,1,757,2,0.483,17343,257261,919815,240,Personal,Urban,Graduate,Male,Govt,1
APP00740,87827,0,Salaried,31,Single,1,693,0,1.5,213559,973657,1116476,12,Home,Semi-Urban,Graduate,Female,Govt,1
APP00741,56437,53649,Salaried,59,Married,0,588,1,1.162,85227,1803627,3554481,360,Business,Urban,Postgraduate,Male,Private,0
APP00742,45519,23360,Salaried,58,Married,2,616,2,1.5,475272,246401,1528983,120,Home,Semi-Urban,Undergraduate,Female,Private,0
APP00743,32983,0,Salaried,54,Single,2,728,1,1.5,122658,1424170,4160833,24,Personal,Semi-Urban,Graduate,Male,Self,0
APP00744,69656,0,Salaried,58,Single,0,796,0,1.5,239284,546284,461126,36,Personal,Rural,Graduate,Male,Private,1
APP00745,143099,0,Salaried,54,Single,1,588,1,0.438,344006,1874986,405866,84,Home,Urban,Undergraduate,Male,Private,1
APP00746,82082,372,Self-Employed,38,Married,0,696,1,1.5,297665,1671742,2272424,120,Home,Urban,Graduate,Male,Private,0
APP00747,127373,0,Salaried,50,Single,2,635,1,0.288,498479,781384,1017444,360,Home,Semi-Urban,Postgraduate,Male,Private,1
APP00748,129555,57649,Salaried,35,Married,0,614,2,1.5,239558,992953,4627656,24,Home,Semi-Urban,Graduate,Male,Private,0
APP00749,134883,0,Salaried,47,Single,4,682,0,1.5,399021,959482,1416449,84,Home,Rural,Graduate,Male,Govt,1
APP00750,45134,50083,Self-Employed,54,Married,2,669,2,1.5,434084,1089140,4508996,180,Personal,Urban,Postgraduate,Male,Govt,0
APP00751,44622,23855,Salaried,58,Married,1,518,2,1.5,170415,947503,1539416,180,Education,Urban,Postgraduate,Male,Govt,0
APP00752,101364,0,Self-Employed,53,Single,2,696,2,1.5,475674,1604612,1701249,60,Education,Semi-Urban,Graduate,Female,Govt,0
APP00753,122273,9607,Business,44,Married,3,706,1,1.5,472543,61402,1037648,36,Home,Urban,Graduate,Male,Private,0
APP00754,99975,74089,Salaried,35,Married,2,739,1,1.467,433599,1211979,4728147,240,Business,Rural,Undergraduate,Female,Govt,1
APP00755,118445,0,Salaried,50,Single,0,634,1,1.5,20040,1964834,3570003,24,Home,Semi-Urban,Postgraduate,Female,Self,0
APP00756,85666,60112,Salaried,62,Married,1,552,2,0.459,423403,306524,433472,84,Education,Rural,Graduate,Female,Self,0
APP00757,92788,715,Business,37,Married,3,646,1,1.5,329822,450959,974249,84,Home,Semi-Urban,Postgraduate,Male,Self,0
APP00758,73900,9837,Self-Employed,25,Married,2,736,0,1.5,101396,184914,4149062,12,Home,Rural,Postgraduate,Female,Self,0
APP00759,201356,0,Business,49,Single,2,673,1,0.078,162597,1410480,218602,180,Personal,Urban,Undergraduate,Male,Private,1
APP00760,132725,0,Salaried,24,Single,3,747,2,1.5,43394,99899,3619166,60,Personal,Rural,Postgraduate,Male,Private,0
APP00761,235068,79486,Business,30,Married,3,575,0,1.5,95672,876660,2926959,24,Personal,Urban,Graduate,Male,Govt,0
APP00762,85477,0,Salaried,37,Single,3,744,4,1.28,114042,532274,2025720,240,Personal,Semi-Urban,Postgraduate,Female,Self,0
APP00763,124610,26817,Salaried,30,Married,0,699,0,0.306,87546,385406,214806,60,Business,Urban,Postgraduate,Male,Self,1
APP00764,264686,0,Business,37,Single,1,651,1,1.5,68989,1913690,760588,12,Education,Semi-Urban,Graduate,Male,Self,0
APP00765,50924,78893,Business,40,Married,2,765,1,0.402,44652,1689681,965388,240,Education,Urban,Graduate,Female,Private,1
APP00766,90035,70278,Salaried,44,Married,2,699,0,0.343,383442,829242,763067,180,Home,Urban,Graduate,Female,Self,1
APP00767,57903,0,Salaried,25,Single,2,601,3,1.5,376902,1540927,3564990,36,Home,Rural,Postgraduate,Male,Govt,0
APP00768,117489,13369,Salaried,54,Married,0,758,1,1.5,82510,1004392,1156888,36,Education,Urban,Graduate,Male,Govt,1
APP00769,32311,60428,Salaried,26,Married,2,660,0,1.5,210474,715404,3178975,180,Home,Rural,Postgraduate,Female,Self,0
APP00770,75611,5044,Salaried,22,Married,2,682,2,1.5,262674,970137,2470161,24,Education,Rural,Undergraduate,Male,Private,0
APP00771,144748,0,Business,33,Single,0,610,2,0.181,447416,1329221,170201,84,Home,Urban,Undergraduate,Male,Self,1
APP00772,43941,75824,Self-Employed,63,Married,1,675,4,1.5,383218,414082,3097064,180,Business,Semi-Urban,Undergraduate,Male,Govt,0
APP00773,70511,7261,Self-Employed,63,Married,0,604,1,1.5,88822,149462,3965345,120,Business,Urban,Undergraduate,Female,Self,0
APP00774,52962,18064,Self-Employed,31,Married,1,666,0,0.249,386554,1288715,245297,180,Home,Urban,Graduate,Female,Private,1
APP00775,82052,75335,Salaried,43,Married,0,682,0,1.5,151087,303400,2984935,24,Business,Semi-Urban,Postgraduate,Female,Self,0
APP00776,40692,69058,Self-Employed,36,Married,1,728,2,1.5,328055,301672,3379853,180,Business,Rural,Graduate,Female,Self,0
APP00777,73420,0,Self-Employed,51,Single,1,567,1,1.5,359350,1286862,2358802,24,Business,Urban,Undergraduate,Male,Self,0
APP00778,67898,0,Salaried,31,Single,2,760,4,1.5,61221,552000,2251526,180,Home,Semi-Urban,Graduate,Male,Private,0
APP00779,50763,37589,Self-Employed,36,Married,2,762,2,1.5,156767,529982,4675673,240,Personal,Semi-Urban,Undergraduate,Male,Self,0
APP00780,107790,14559,Salaried,28,Married,3,664,3,0.218,291949,1702065,494854,240,Home,Rural,Postgraduate,Male,Govt,1
APP00781,51683,13692,Business,24,Married,0,690,4,1.5,29190,710574,1254373,84,Personal,Urban,Undergraduate,Male,Govt,0
APP00782,163031,48429,Business,60,Married,0,704,1,0.341,126154,871431,1001181,180,Personal,Semi-Urban,Graduate,Female,Private,1
APP00783,33826,0,Salaried,24,Single,3,686,0,1.5,12997,1463454,3928344,240,Personal,Semi-Urban,Graduate,Male,Self,0
APP00784,36459,16972,Self-Employed,45,Married,0,728,0,1.5,377132,1835018,4233909,60,Home,Semi-Urban,Undergraduate,Female,Private,0
APP00785,123972,41530,Salaried,23,Married,4,649,0,1.5,420968,1479440,1496509,24,Business,Rural,Graduate,Male,Self,1
APP00786,27554,0,Self-Employed,52,Single,3,619,1,1.378,416285,639386,527326,180,Education,Rural,Undergraduate,Male,Private,0
APP00787,85432,67178,Salaried,23,Married,1,714,0,1.5,129190,1993595,2225923,12,Home,Urban,Graduate,Male,Govt,1
APP00788,98996,0,Salaried,47,Single,4,557,0,1.5,459701,1780318,3060613,24,Education,Semi-Urban,Postgraduate,Male,Self,1
APP00789,83204,65544,Salaried,49,Married,0,729,0,0.32,455507,1489050,661147,180,Business,Urban,Graduate,Female,Govt,1
APP00790,60015,0,Self-Employed,52,Single,1,737,0,1.5,35508,1422541,3677945,12,Business,Urban,Postgraduate,Male,Self,1
APP00791,118402,0,Salaried,39,Single,2,617,1,1.5,354197,453746,4889975,180,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP00792,43665,0,Business,41,Single,1,793,0,1.5,243200,1207674,3797524,84,Home,Urban,Graduate,Male,Private,0
APP00793,99989,0,Salaried,25,Single,3,651,1,1.5,449790,1589846,3328665,36,Home,Semi-Urban,Graduate,Male,Private,0
APP00794,84390,20100,Business,38,Married,0,645,0,1.5,450118,934711,4736122,24,Home,Rural,Graduate,Male,Govt,0
APP00795,47740,17460,Self-Employed,48,Married,1,627,2,1.5,329570,1498820,4230659,180,Home,Urban,Postgraduate,Female,Private,0
APP00796,147982,0,Salaried,62,Single,2,715,0,1.151,406740,1157469,4731023,360,Education,Rural,Postgraduate,Female,Govt,1
APP00797,118906,69551,Salaried,42,Married,2,648,3,0.646,15071,431201,3384241,360,Home,Semi-Urban,Postgraduate,Male,Govt,0
APP00798,57331,68498,Self-Employed,41,Married,0,565,1,1.355,109613,1350574,3157965,240,Home,Semi-Urban,Postgraduate,Female,Govt,0
APP00799,105534,4840,Self-Employed,26,Married,1,707,1,1.5,308610,1257490,2911113,24,Business,Rural,Graduate,Male,Private,0
APP00800,30316,50064,Self-Employed,21,Married,3,656,1,1.5,91132,1245496,742942,12,Personal,Urban,Graduate,Male,Self,0
APP00801,29334,48105,Salaried,25,Married,0,766,1,1.5,186166,72207,4323436,240,Personal,Semi-Urban,Graduate,Male,Private,1
APP00802,121996,5699,Salaried,61,Married,3,704,0,1.5,128515,547372,3447622,24,Education,Semi-Urban,Graduate,Male,Self,1
APP00803,53910,0,Business,32,Single,2,701,2,1.114,473533,1945242,277993,60,Education,Urban,Undergraduate,Male,Private,1
APP00804,89636,24919,Salaried,46,Married,2,761,3,1.5,307383,1870268,987410,60,Home,Rural,Undergraduate,Male,Private,1
APP00805,47068,58536,Salaried,54,Married,2,692,4,0.587,183632,1353625,114761,24,Education,Rural,Graduate,Male,Private,0
APP00806,53247,26508,Salaried,34,Married,0,742,2,0.291,498511,540902,107276,60,Personal,Urban,Postgraduate,Male,Private,1
APP00807,28543,25278,Self-Employed,46,Married,2,628,1,1.5,50924,1887900,3433266,180,Education,Urban,Undergraduate,Male,Private,0
APP00808,42944,0,Self-Employed,47,Single,3,811,1,1.5,452758,1976944,2513089,120,Business,Semi-Urban,Graduate,Female,Govt,0
APP00809,113670,13598,Salaried,29,Married,1,702,2,1.5,375374,965618,2775829,120,Business,Urban,Graduate,Male,Self,1
APP00810,41285,67434,Salaried,46,Married,4,583,2,1.5,228447,539512,1828509,60,Education,Semi-Urban,Graduate,Male,Self,0
APP00811,125539,0,Salaried,42,Single,1,691,1,1.5,54264,47462,3789737,24,Home,Urban,Postgraduate,Male,Govt,0
APP00812,111903,52384,Salaried,50,Married,0,694,3,1.5,72799,109950,4072176,84,Business,Semi-Urban,Undergraduate,Male,Self,0
APP00813,49136,2822,Salaried,63,Married,1,689,0,1.5,226610,372223,1225304,36,Personal,Urban,Postgraduate,Male,Govt,0
APP00814,55362,37252,Business,37,Married,4,496,1,1.5,43022,1572907,4133231,36,Personal,Urban,Graduate,Male,Govt,0
APP00815,62787,0,Salaried,46,Single,1,636,4,1.5,358322,1744236,3067813,60,Personal,Semi-Urban,Graduate,Male,Govt,0
APP00816,49425,13269,Salaried,56,Married,3,569,3,1.5,171651,1466268,4672393,84,Home,Semi-Urban,Undergraduate,Male,Self,0
APP00817,53783,68577,Business,21,Married,3,570,2,1.5,279715,551788,4675464,24,Home,Rural,Undergraduate,Male,Self,0
APP00818,43961,16551,Salaried,28,Married,1,693,0,1.5,87753,749165,3012825,120,Home,Rural,Postgraduate,Male,Self,0
APP00819,18543,69915,Self-Employed,55,Married,0,635,0,1.5,315369,580718,4067176,120,Home,Urban,Postgraduate,Male,Govt,0
APP00820,43823,7661,Salaried,35,Married,2,650,0,1.393,274371,1698014,1328141,240,Education,Urban,Graduate,Male,Private,0
APP00821,100409,64547,Salaried,42,Married,1,608,2,1.5,46189,1068417,1193682,24,Home,Rural,Undergraduate,Male,Private,0
APP00822,297424,72503,Business,34,Married,2,790,1,0.073,412423,1108869,498224,240,Business,Rural,Undergraduate,Female,Govt,1
APP00823,75434,0,Self-Employed,46,Single,1,683,1,1.5,248330,300296,3353342,240,Personal,Rural,Graduate,Male,Private,0
APP00824,50852,0,Salaried,48,Single,1,558,1,1.5,345352,1960206,1078278,60,Education,Urban,Postgraduate,Male,Govt,0
APP00825,21116,21370,Self-Employed,43,Married,2,731,1,1.5,320550,620755,4330473,180,Home,Rural,Graduate,Male,Govt,0
APP00826,244766,0,Business,34,Single,1,652,1,0.937,177855,923119,3184732,180,Personal,Urban,Graduate,Female,Private,0
APP00827,131032,18565,Salaried,44,Married,1,775,3,1.5,105822,1535289,3062513,12,Home,Semi-Urban,Graduate,Male,Private,0
APP00828,52823,832,Salaried,22,Married,1,679,0,1.5,90587,1398146,852069,12,Personal,Rural,Graduate,Male,Govt,1
APP00829,217367,0,Business,46,Single,1,624,2,1.206,164951,813302,4853923,240,Business,Urban,Graduate,Male,Govt,0
APP00830,79086,0,Salaried,34,Single,1,636,1,1.5,295989,494515,2746214,12,Education,Rural,Graduate,Male,Govt,0
APP00831,112731,0,Self-Employed,27,Single,3,647,2,1.5,15015,1494582,4636927,36,Home,Urban,Postgraduate,Male,Govt,0
APP00832,50411,58238,Self-Employed,23,Married,1,719,3,1.5,374744,1094452,2895197,120,Personal,Rural,Graduate,Male,Govt,0
APP00833,108355,0,Self-Employed,43,Single,1,617,0,0.507,219033,1695069,1017261,240,Home,Urban,Graduate,Female,Private,1
APP00834,50649,44630,Salaried,63,Married,2,779,0,1.5,157568,1816647,3704998,84,Home,Rural,Graduate,Male,Private,1
APP00835,29099,0,Salaried,38,Single,0,709,0,1.5,398923,1486119,4554627,84,Education,Urban,Postgraduate,Female,Private,0
APP00836,114772,0,Self-Employed,58,Single,0,697,0,1.5,127146,249044,4646776,60,Business,Semi-Urban,Graduate,Female,Self,0
APP00837,56571,1076,Salaried,55,Married,3,685,2,1.5,153839,829734,1153523,60,Home,Semi-Urban,Graduate,Male,Private,0
APP00838,55580,0,Salaried,35,Single,2,678,0,1.5,31467,483498,3065173,180,Business,Semi-Urban,Undergraduate,Male,Govt,0
APP00839,139163,66610,Salaried,45,Married,2,578,0,1.237,350366,1806581,2356185,120,Home,Urban,Postgraduate,Male,Govt,1
APP00840,119200,37702,Salaried,57,Married,2,703,2,1.31,274262,1471628,3807154,240,Home,Semi-Urban,Undergraduate,Male,Self,0
APP00841,188373,27535,Business,48,Married,0,834,1,0.95,68884,534119,1899684,120,Personal,Urban,Graduate,Male,Govt,1
APP00842,51469,63737,Salaried,30,Married,2,735,1,1.5,147285,1868392,3152011,180,Home,Semi-Urban,Graduate,Female,Govt,1
APP00843,228429,0,Business,59,Single,1,715,1,1.5,102021,884975,3542064,84,Home,Urban,Postgraduate,Female,Govt,1
APP00844,112938,0,Salaried,37,Single,1,557,2,0.342,217109,235428,357672,120,Home,Rural,Graduate,Male,Private,1
APP00845,92221,28198,Self-Employed,59,Married,1,766,0,1.5,144940,301366,986197,12,Home,Urban,Graduate,Male,Private,1
APP00846,49236,0,Salaried,42,Single,0,744,1,1.5,56716,1308063,4350516,36,Home,Urban,Graduate,Female,Self,0
APP00847,30772,0,Self-Employed,46,Single,0,773,2,1.5,393346,94605,4400977,240,Personal,Urban,Undergraduate,Female,Self,0
APP00848,80270,57840,Self-Employed,64,Married,4,607,1,1.5,493085,1222464,1059680,36,Personal,Semi-Urban,Graduate,Female,Private,0
APP00849,69407,0,Salaried,45,Single,1,648,2,1.5,309667,1614746,251047,12,Business,Urban,Undergraduate,Male,Private,1
APP00850,97202,77554,Business,37,Married,1,561,2,1.48,301172,718706,718587,36,Personal,Semi-Urban,Undergraduate,Male,Private,0
APP00851,108299,0,Salaried,33,Single,0,554,2,1.5,122891,575344,3501573,60,Personal,Rural,Graduate,Male,Govt,0
APP00852,65338,58028,Self-Employed,40,Married,0,633,2,1.5,408761,907285,4470429,240,Personal,Semi-Urban,Postgraduate,Male,Govt,0
APP00853,283918,73608,Business,45,Married,2,717,2,0.329,5357,519245,3267653,360,Business,Semi-Urban,Postgraduate,Male,Govt,1
APP00854,209823,13348,Business,24,Married,1,646,2,1.5,420004,1458988,4568873,60,Home,Urban,Undergraduate,Male,Govt,0
APP00855,172941,0,Business,30,Single,1,626,2,0.66,239788,4999,1585903,180,Home,Semi-Urban,Graduate,Female,Govt,0
APP00856,29652,13952,Salaried,23,Married,0,707,1,1.5,368682,417242,946156,12,Personal,Urban,Undergraduate,Male,Private,0
APP00857,97370,318,Salaried,61,Married,2,420,0,1.388,127771,1836738,3765245,360,Home,Rural,Graduate,Male,Self,0
APP00858,127755,77354,Salaried,38,Married,0,636,0,1.5,415018,1631039,4067638,60,Business,Urban,Undergraduate,Male,Private,0
APP00859,113023,0,Salaried,56,Single,0,707,0,0.942,389738,331104,2958852,360,Education,Semi-Urban,Graduate,Male,Self,1
APP00860,39318,18787,Self-Employed,42,Married,1,647,1,1.5,452955,456050,4774892,36,Home,Urban,Graduate,Male,Private,0
APP00861,70630,63428,Salaried,54,Married,0,783,1,1.5,132617,300974,2361418,84,Personal,Rural,Undergraduate,Male,Private,1
APP00862,28795,12516,Self-Employed,28,Married,0,627,4,1.5,484091,1799188,1662798,12,Home,Urban,Undergraduate,Female,Private,0
APP00863,105228,34055,Salaried,60,Married,2,632,4,0.535,6593,1669626,206892,36,Business,Semi-Urban,Postgraduate,Male,Govt,0
APP00864,140052,0,Salaried,64,Single,2,601,2,0.416,9602,1771679,378017,84,Business,Urban,Graduate,Male,Govt,1
APP00865,102694,0,Self-Employed,39,Single,3,619,4,1.5,379417,733927,3100718,120,Personal,Semi-Urban,Graduate,Male,Self,0
APP00866,82752,59850,Salaried,62,Married,1,702,4,1.097,264549,1076584,2897954,240,Home,Rural,Undergraduate,Female,Self,0
APP00867,64459,17538,Business,61,Married,0,744,3,1.5,211185,1274668,2065568,12,Home,Semi-Urban,Undergraduate,Female,Govt,0
APP00868,124618,0,Salaried,57,Single,0,852,0,1.5,115903,374315,2029525,36,Education,Semi-Urban,Undergraduate,Female,Govt,1
